GUBUN,YYYYMM,ID,NAME,NEW_ADDR1,NEW_ADDR
변경,202003,1633517,(주)우인,경상남도 김해시,경상남도 김해시 고모로442번길 57-1
변경,202003,7345751,에스티이(주),경상남도 김해시,경상남도 김해시 고모로 43
변경,202003,7975895,의료법인하은의료재단,경상남도 김해시,"경상남도 김해시 번화1로79번길 4, 다인메디칼센터  301 401 501호"
변경,202003,9829000,원조밀돈,경상남도 김해시,경상남도 김해시 율하카페길 35-8
변경,202003,11318171,성우스틸,경상남도 김해시,"경상남도 김해시 서부로1637번길 181, 1층"
변경,202003,14542782,7도씨,경상남도 김해시,경상남도 김해시 율하카페길 5-8
변경,202003,549789,1박2일실내포차,경상남도 김해시,"경상남도 김해시 김해대로2453번길 40, 1동 동1층 105호"
변경,202003,903998,엘리에스테틱,경상남도 김해시,경상남도 김해시 율하카페길 5-15
변경,202003,8148590,잉크에버김해점,경상남도 김해시,"경상남도 김해시 삼계로 218, 분성마을한솔솔파크4단지아파트  한솔솔파크409동 904호"
변경,202003,14049749,농업회사법인(주)조영축산,경상남도 김해시,"경상남도 김해시 분성로 590, 1층"
변경,202003,14543371,시골통돼지볶음,경상남도 김해시,경상남도 김해시 율하카페길 5-16
변경,202003,546429,공원식당,경상남도 김해시,경상남도 김해시 봉황대안길 35
변경,202003,11876501,(주)아민정공,경상남도 김해시,경상남도 김해시 고모로526번길 42-36
변경,202003,14456799,가이꼬O,경상남도 김해시,"경상남도 김해시 삼문로 6, 1층  105호"
변경,202003,1632394,(주)우석,경상남도 김해시,경상남도 김해시 테크노밸리1로 116-5
변경,202003,11811993,검정고무신,경상남도 김해시,"경상남도 김해시 율하카페길 105-13, 1층"
변경,202003,1971588,신화비엔피(주),경상남도 김해시,경상남도 김해시 상동로 153-2
변경,202003,2685521,신한유도가열,경상남도 김해시,경상남도 김해시 상동로 263-32
변경,202003,9323802,에이원(A1)손셀프세차장,경상남도 김해시,"경상남도 김해시 대청로176번길 34, 1층"
변경,202003,10598740,소반쭈꾸미,경상남도 김해시,경상남도 김해시 율하카페길 85-19
변경,202003,11224314,강산플라텍,경상남도 김해시,경상남도 김해시 김해대로2662번길 13-40
변경,202003,14240716,고가원,경상남도 김해시,경상남도 김해시 율하카페길 21-1
변경,202003,495933,캐츠,경상남도 김해시,경상남도 김해시 율하카페길 7
변경,202003,10502904,망고식스,경상남도 김해시,경상남도 김해시 율하카페길 103
변경,202003,922329,태양이용원,경상남도 김해시,"경상남도 김해시 장유로307번길 12, 외2호 필지  2동 동1층"
변경,202003,10711020,(주)이케이폼컴퍼니,경상남도 김해시,경상남도 김해시 평지길 19
변경,202003,571713,매직센스,경상남도 김해시,"경상남도 김해시 장방로335번길 26-23, 1동 동2층"
변경,202003,9992420,희성산업,경상남도 김해시,경상남도 김해시 고모로442번길 52-1
변경,202003,11487594,봉,경상남도 김해시,경상남도 김해시 율하카페길 13
변경,202003,11932363,(주)정원이엔지,경상남도 김해시,경상남도 김해시 삼안로24번길 19
변경,202003,1779989,경원벤딩공업사,경상남도 김해시,경상남도 김해시 대청로104번길 92-1
변경,202003,11815044,용감한카페,경상남도 김해시,"경상남도 김해시 율하카페길 31-13, 1층"
변경,202003,13877277,지금,경상남도 김해시,경상남도 김해시 김해대로 1894-21
변경,202003,1724701,(주)티와이,경상남도 김해시,경상남도 김해시 서부로411번길 38
변경,202003,1763003,(주)황맥,경상남도 김해시,"경상남도 김해시 월산로 10, 석봉마을대동피렌체5단지아파트 504동 1404호"
변경,202003,1939818,성보기계,경상남도 김해시,경상남도 김해시 진영로454번길 74-14
변경,202003,2002728,엠지피,경상남도 김해시,경상남도 김해시 안양로 123
변경,202003,7365227,행복우산,경상남도 김해시,경상남도 김해시 율하카페길 93-33
변경,202003,8170778,패밀리축산,경상남도 김해시,"경상남도 김해시 서부로1403번길 23-40, 외7필지주촌축산물도매시장 7동 동1층 126호"
변경,202003,8633613,레고에듀케이션,경상남도 김해시,"경상남도 김해시 인제로 167-3, 13동 202호  어방화인아파트"
변경,202003,8858553,예드림음악학원,경상남도 김해시,"경상남도 김해시 김해대로361번길 31, 진영자임아파트 330동 동203-204호 호"
변경,202003,8955252,리안헤어,경상남도 김해시,경상남도 김해시 율하2로 62
변경,202003,9832788,다이닝센,경상남도 김해시,경상남도 김해시 율하카페길 93-11
변경,202003,9929647,해피마마스,경상남도 김해시,경상남도 김해시 율하카페길 101-19
변경,202003,14079518,순곱이네장유점,경상남도 김해시,경상남도 김해시 율하카페길 97-6
변경,202003,14752329,돈가문푸드,경상남도 김해시,경상남도 김해시 서부로 1445
변경,202003,26291,다소니국수,경상남도 김해시,"경상남도 김해시 율하카페길 73-8, 1층"
변경,202003,1506836,(주)미래인터내셔널,경상남도 김해시,경상남도 김해시 명동로 124-29
변경,202003,497560,부산37양곱창,경상남도 김해시,"경상남도 김해시 율하카페길 77-6, 1층"
변경,202003,1246990,마을,경상남도 김해시,"경상남도 김해시 율하카페길 11-5, 우측"
변경,202003,8113319,공원생고기집,경상남도 김해시,"경상남도 김해시 우암로31번길 4-19, 1층"
변경,202003,8290403,(주)SY가스,경상남도 김해시,경상남도 김해시 대청계곡길 65-23
변경,202003,13860709,소가담,경상남도 김해시,"경상남도 김해시 율하카페길 77-9, 1층"
변경,202003,517587,합천소머리국밥,경상남도 김해시,경상남도 김해시 율하카페길 105-51
변경,202003,1280479,정통촌국수김밥,경상남도 김해시,경상남도 김해시 율하카페길 3
변경,202003,9049770,고릴라캠핑김해점,경상남도 김해시,"경상남도 김해시 대청로 203-1, 1층  고릴라캠핑"
변경,202003,11364550,청림테크,경상남도 김해시,경상남도 김해시 용덕로114번길 11-2
변경,202003,856369,헤드테이블,경상남도 김해시,경상남도 김해시 율하카페길 81-18
변경,202003,1616468,(주)엠텍,경상남도 김해시,경상남도 김해시 고모로 88
변경,202003,7337848,겅호테크,경상남도 김해시,경상남도 김해시 고모로 569
변경,202003,11487642,카페LCS,경상남도 김해시,경상남도 김해시 율하카페길 81-17
변경,202003,11692746,미테소로,경상남도 김해시,경상남도 김해시 율하카페길 89-11
변경,202003,1725685,(주)팀즈,경기도 화성시,경기도 화성시 동탄산단4길 9-30
변경,202003,9157704,더왁싱&더태닝,경기도 화성시,"경기도 화성시 동탄지성로 11, 610호  동탄SR GOLD PL아파트 ZA"
변경,202003,10904735,(주)유진에너지산업,경기도 화성시,경기도 화성시 삼존서길73번길 138-24
변경,202003,11204560,민헤어,경기도 화성시,"경기도 화성시 상신하길로135번길 9-14, 1동 동1층  일부"
변경,202003,14249692,(주)우리에프앤에프,경기도 화성시,경기도 화성시 삼천병마로 1128-11
변경,202003,2130911,퓨전이엔지,경기도 화성시,"경기도 화성시 괘랑6길 11-29, 1필지  3호  1층"
변경,202003,9479196,더조은타이어,경기도 화성시,"경기도 화성시 초록로 151, 1층"
변경,202003,10568310,소덕,경기도 화성시,"경기도 화성시 와우로 91, 301호  캠퍼스타운"
변경,202003,11577485,임실N치즈피자,경기도 화성시,"경기도 화성시 동탄기흥로257번나길 14-8, 1층"
변경,202003,11926713,만석골한식뷔페,경기도 화성시,"경기도 화성시 시청로1610번길 10-8, 1동 동1층  전체"
변경,202003,14700309,디에이치팩,경기도 화성시,경기도 화성시 온천로 82-101
변경,202003,1806803,나라산업,경기도 화성시,경기도 화성시 은행나무로 105
변경,202003,1989030,에너에버배터리솔루션(주),경기도 화성시,경기도 화성시 송산로152번길 4-22
변경,202003,6504562,(주)에이스기계,경기도 화성시,경기도 화성시 요당길 145-13
변경,202003,11201866,(주)명성에프엠씨유도썬스점,경기도 화성시,"경기도 화성시 온천로 157-15, 1동 동1층  일부"
변경,202003,11700829,왕도테크,경기도 화성시,경기도 화성시 발산3길 24
변경,202003,11931432,(주)성진테크놀러지,경기도 화성시,경기도 화성시 무하로36번길 16
변경,202003,1317749,내뜰애,경기도 화성시,경기도 화성시 10용사2길 18
변경,202003,1538013,(주)서연에스와이엔,경기도 화성시,경기도 화성시 시청로 1055-19
변경,202003,1857634,(주)동양특수,경기도 화성시,경기도 화성시 주석로 404
변경,202003,6299060,씨제이프레시웨이(주)일알파코리아2공장,경기도 화성시,"경기도 화성시 마도공단로4길 17, 1동 동4층"
변경,202003,6346795,(주)에이스테크,경기도 화성시,경기도 화성시 정문송산로 206-18
변경,202003,6587461,(주)테프텍,경기도 화성시,경기도 화성시 버들로1362번길 15-10
변경,202003,8357207,보건한의원,경기도 화성시,"경기도 화성시 시청로 7, 3층  303호  위더스프라자"
변경,202003,11358935,두진텍,경기도 화성시,경기도 화성시 문학로30번길 15
변경,202003,11679939,씨유발안행운로드점,경기도 화성시,"경기도 화성시 삼천병마로 169, 1동 동1층  일부"
변경,202003,14023302,제주석쇠한판,경기도 화성시,"경기도 화성시 상신하길로298번길 7-13, 1동 동1층  103호  골든프라자"
변경,202003,14192780,라스,경기도 화성시,경기도 화성시 새말길 24
변경,202003,1469357,(주)도남정공,경기도 화성시,경기도 화성시 화성로1616번길 2-33
변경,202003,1753015,(주)해근인더스,경기도 화성시,경기도 화성시 발안로 836-13
변경,202003,8552905,살롱희헤어,경기도 화성시,"경기도 화성시 동탄순환대로 696, 201호"
변경,202003,9244064,다온헤어,경기도 화성시,"경기도 화성시 10용사3길 22-10, 1층"
변경,202003,9306092,명성한식뷔페,경기도 화성시,"경기도 화성시 만년로 849, 1층"
변경,202003,9961903,(주)대경유압,경기도 화성시,경기도 화성시 현대기아로 466-61
변경,202003,1707421,(주)코스텍,경기도 화성시,경기도 화성시 세자로406번길 26
변경,202003,1835386,대영정공,경기도 화성시,경기도 화성시 시청로 874-38
변경,202003,2055181,일성아이앤디(주),경기도 화성시,경기도 화성시 내향안길 62
변경,202003,10402259,(주)제이엠특장자동차,경기도 화성시,경기도 화성시 사격장길 42-21
변경,202003,10775178,멱골매운탕,경기도 화성시,"경기도 화성시 발안양감로 201, 1동 동2층 204호"
변경,202003,14592463,(주)송도테크,경기도 화성시,경기도 화성시 동탄산단5길 48
변경,202003,1858751,동원씨디에프(주),경기도 화성시,경기도 화성시 남양로 352-20
변경,202003,6311259,(주)해우랑,경기도 화성시,"경기도 화성시 노하길470번길 10, 1동 동1층"
변경,202003,7725528,대광엔지니어링,경기도 화성시,경기도 화성시 만년로151번길 77
변경,202003,11134627,국시미가,경기도 화성시,"경기도 화성시 시청로 982, 2동 동1층  일부"
변경,202003,11354893,(주)제이디이앤씨,경기도 화성시,경기도 화성시 안녕길 19
변경,202003,14137867,(주)엔씨테크놀러지,경기도 화성시,경기도 화성시 배양남길 112
변경,202003,11628092,(주)프로미몰,경기도 화성시,경기도 화성시 은행나무로170번길 35
변경,202003,14368558,(주)신우텍,경기도 화성시,경기도 화성시 화곡로 128-16
변경,202003,14773520,커피쿡봉담CGV점,경기도 화성시,"경기도 화성시 동화길 51, 210호"
변경,202003,1667502,(주)정원하이켐,경기도 화성시,경기도 화성시 장호동길 8-38
변경,202003,1991368,에스에이치플랙스(주),경기도 화성시,경기도 화성시 해운로 448
변경,202003,8776273,우진전열,경기도 화성시,"경기도 화성시 갈담초교길 93, 3필지 15동 -1 8 8-3호"
변경,202003,8834660,신광캐스팅,경기도 화성시,"경기도 화성시 매송고색로 408, 97 98동 1호"
변경,202003,10513832,(주)한스오토메이션,경기도 화성시,경기도 화성시 제약단지로 42
변경,202003,11006702,(주)팝디자인,경기도 화성시,경기도 화성시 반정로154번길 21
변경,202003,11618985,동화텍(주),경기도 화성시,"경기도 화성시 청원산단2길 75, 2동 동1층  일부"
변경,202003,11762663,제이피웍스,경기도 화성시,"경기도 화성시 병점3로 74, 208동 동9층  3호"
변경,202003,13922245,(주)한양엘리베이터,경기도 화성시,경기도 화성시 매바위로237번길 46-273
변경,202003,13939636,방랑식객임지호의산당족발,경기도 화성시,"경기도 화성시 동탄원천로 289-10, 능동마을주공7단지아파트  나상가동 101호"
변경,202003,6907288,세방정밀,경기도 화성시,"경기도 화성시 푸른들판로 700-28, 2-33호 번지 1동 동2동"
변경,202003,10515020,대성에스앤지(주),경기도 화성시,경기도 화성시 덕다길 43-3
변경,202003,11484609,토이페어리,경기도 화성시,"경기도 화성시 10용사1길 43, 1층"
변경,202003,1528928,(주)산정종합개발,경기도 화성시,경기도 화성시 삼천병마로 219
변경,202003,7569754,씨유현대문화관점,경기도 화성시,"경기도 화성시 남양로621번길 36, CU편의점"
변경,202003,1514590,(주)베스틴,경기도 화성시,"경기도 화성시 발안공단로3길 114, 발안지방산업단지  16호"
변경,202003,1690366,(주)찬솔,경기도 화성시,"경기도 화성시 장안로 306-13, 2동 동2층"
변경,202003,2169933,화성수원오산산림조합,경기도 화성시,경기도 화성시 삼천병마로783번길 15
변경,202003,7261364,(주)제이엔프리모,경기도 화성시,"경기도 화성시 숙곡길 7-5, 1동 동2층"
변경,202003,8124170,(주)계근대코리아,경기도 화성시,경기도 화성시 31만세로 738
변경,202003,8431462,시립능동제1어린이집,경기도 화성시,"경기도 화성시 동탄원천로 338-10, 동탄능동마을주공아파트   관리동 702동 동1층"
변경,202003,9098925,홍콩차우,경기도 화성시,경기도 화성시 남양시장로66번길 10-2
변경,202003,9197868,(주)효성장묘개발,경기도 화성시,경기도 화성시 샘마을길 62
변경,202003,10791387,(주)순광,경기도 화성시,"경기도 화성시 동화길 93-12, 지하2층"
변경,202003,10851857,LPK,경기도 화성시,경기도 화성시 10용사3길 42
변경,202003,11279709,호프&포차,경기도 화성시,"경기도 화성시 시청로 756, 1동 동1층 일부"
변경,202003,14027966,끌밋머리,경기도 화성시,"경기도 화성시 병점서로 84, 1층"
변경,202003,14530164,마이포테라피,경기도 화성시,"경기도 화성시 동탄지성로 11, 504호  동탄SR GOLD PL아파트 ZA"
변경,202003,1695738,(주)청풍이앤씨,경기도 화성시,경기도 화성시 신리길 43-30
변경,202003,6433917,(주)명진에스앤티,경기도 화성시,경기도 화성시 쌍송북로27번길 20
변경,202003,6726292,대운건설(주),경기도 화성시,경기도 화성시 남양로930번길 6
변경,202003,7344134,수림산기,경기도 화성시,경기도 화성시 남양로368번길 114
변경,202003,7363996,맞고월남쌈,경기도 화성시,"경기도 화성시 한절이2길 5-4, 1동 동1층"
변경,202003,8368597,레스큐맥스,경기도 화성시,경기도 화성시 보통내길253번길 68-19
변경,202003,9831348,돈&돈,경기도 화성시,"경기도 화성시 효행로 803, 2동 동1층  3호"
변경,202003,11402734,전주한식부페,경기도 화성시,"경기도 화성시 청원산단7길 13, 3동 동1층"
변경,202003,11821344,(주)퍼스트,경기도 화성시,경기도 화성시 동산재길 35-15
변경,202003,2030300,운복정밀,경기도 화성시,경기도 화성시 발안공단로5길 7-24
변경,202003,8078417,굿모닝피아노전문학원,경기도 화성시,"경기도 화성시 상봉길 35-8, 호수마을동문굿모닝힐아파트 단지상가101동 동202 203호"
변경,202003,14639513,히터뱅크,경기도 화성시,"경기도 화성시 푸른들판로 747, 1동 105호"
변경,202003,1573371,(주)아이넥스,경기도 화성시,경기도 화성시 장안로 355
변경,202003,1618069,(주)연호이엔지,경기도 화성시,경기도 화성시 괘랑보통길 153
변경,202003,1845601,더블유아이씨(주),경기도 화성시,경기도 화성시 율암길95번길 26-9
변경,202003,9291796,블랑발레학원,경기도 화성시,"경기도 화성시 동탄순환대로 406, B동 706호"
변경,202003,10917763,불동산,경기도 화성시,"경기도 화성시 해운로458번길 60-15, 1동 동1층 일부"
변경,202003,11700972,유현하이텍,경기도 화성시,경기도 화성시 발안로 983-27
변경,202003,14138550,(주)이비기술,경기도 화성시,경기도 화성시 기산말길 54-10
변경,202003,1851491,동국정밀,경기도 화성시,경기도 화성시 푸른들판로 942-28
변경,202003,1870822,로스웰코리아(주),경기도 화성시,경기도 화성시 송산서로 94-22
변경,202003,10823639,(주)파인디앤씨,경기도 화성시,"경기도 화성시 동탄역로 124, 904호  윤정프라자"
변경,202003,11789316,왕대박동탄점,경기도 화성시,"경기도 화성시 동탄대로시범길 117, 경기화성시청 계동동탄2택지개발지구C- 반도유보라카림애비뉴 판매시설지하1층  30호"
변경,202003,13859680,(주)아이소리산후조리원,경기도 화성시,"경기도 화성시 동탄문화센터로 61, 3층  아시아프라자"
변경,202003,1973787,썬그린에너지(주),경기도 화성시,경기도 화성시 제부로 842
변경,202003,7292721,효동기계공업(주),경기도 화성시,"경기도 화성시 발안공단로4길 97-17, 3층"
변경,202003,8260698,병천순대마도점,경기도 화성시,"경기도 화성시 송정로 4, 1동 동1층"
변경,202003,8420738,도이디토음악학원,경기도 화성시,"경기도 화성시 행정동로 95, 302호  도이프라자"
변경,202003,8718168,세븐당구클럽,경기도 화성시,"경기도 화성시 31만세로 1109-3, 3층  303호"
변경,202003,10680550,(주)하늘푸드,경기도 화성시,"경기도 화성시 동오2길 42, 1동 동3층 일부"
변경,202003,10689758,뉴(NEW)글로벌수산,경기도 화성시,"경기도 화성시 노하길116번길 49, 2동 동1층  전부"
변경,202003,10940126,대산이엔지,경기도 화성시,경기도 화성시 초록로 621
변경,202003,10965942,(주)리앤팍스,경기도 화성시,경기도 화성시 삼성1로 332-7
변경,202003,11007244,(주)우리이엠아이,경기도 화성시,경기도 화성시 기아자동차로299번길 51-28
변경,202003,11045183,(주)다음카본,경기도 화성시,"경기도 화성시 현대연구소로 165-21, 1층"
변경,202003,11545952,임페리아브레드,경기도 화성시,"경기도 화성시 마도북로 50-6, 2동 동1층"
변경,202003,11696855,(주)에스원코퍼레이션,경기도 화성시,"경기도 화성시 기산로 59, 1동 동2층"
변경,202003,13959308,불백한상,경기도 화성시,"경기도 화성시 와우안길 26-1, 1층"
변경,202003,13994334,메가박스중앙(주)동탄지점,경기도 화성시,"경기도 화성시 동탄지성로 11, 7층  동탄SR GOLD PL아파트 ZA"
변경,202003,918343,동탄이발관,경기도 화성시,"경기도 화성시 10용사3길 14-1, 102호"
변경,202003,1296678,가람푸드,경기도 화성시,"경기도 화성시 동탄공원로1길 22-21, 1층  일부"
변경,202003,10006564,경기화약(주),경기도 화성시,경기도 화성시 푸른들판로 770-9
변경,202003,10972889,김영옥피아노교습,경기도 화성시,"경기도 화성시 동탄대로12길 71, 1842동 102호  센트럴힐즈동탄"
변경,202003,11208812,화성유통,경기도 화성시,"경기도 화성시 쇠틀길 62, 1동 동1층 일부"
변경,202003,11549428,해솔장어수산,경기도 화성시,"경기도 화성시 푸른들판로 1943, 1동 동1층"
변경,202003,14222233,리디자인스튜디오정바스로얄,경기도 화성시,"경기도 화성시 동탄순환대로20길 104, 2207동 동3층 2호  호반베르디움22단지"
변경,202003,14232008,신이분식&닭발,경기도 화성시,"경기도 화성시 동탄대로시범길 189, 1층  102호  가든프라자"
변경,202003,14707189,구멍단란주점,경기도 화성시,"경기도 화성시 효행로 1065, 3층"
변경,202003,7778245,이지산부인과,경기도 화성시,"경기도 화성시 시청로 3, 2동 -3층"
변경,202003,7832728,산기공업,경기도 화성시,경기도 화성시 포승향남로 1462
변경,202003,10864829,현대인팩,경기도 화성시,경기도 화성시 송정동길 38-25
변경,202003,11201193,뷰티모아피부&네일,경기도 화성시,"경기도 화성시 송산포도로 125-8, 4동 동1층 일부"
변경,202003,11222552,(주)지원솔루션,경기도 화성시,경기도 화성시 안녕길 95-44
변경,202003,11635866,부영테크(주),경기도 화성시,경기도 화성시 은행나무로62번길 18-5
변경,202003,14373606,신현대특장(주),경기도 화성시,경기도 화성시 서해로 1379-6
변경,202003,1319160,오봉식품유통,경기도 화성시,경기도 화성시 10용사3길 42
변경,202003,8772057,(주)다온가구,경기도 화성시,경기도 화성시 일묵동안길 3-3
변경,202003,10747978,새천년광고,경기도 화성시,"경기도 화성시 동탄반송1길 20-10, 1층  142호  패밀리타운"
변경,202003,14252641,에이원머티리얼즈(주),경기도 화성시,경기도 화성시 토성로 362-29
변경,202003,14443800,지텍코리아(주),경기도 화성시,경기도 화성시 발안공단로5길 7-22
변경,202003,14573671,마카레슈,경기도 화성시,경기도 화성시 기아자동차로 539
변경,202003,1603020,(주)에이치에스이노베이션,경기도 화성시,경기도 화성시 10용사2길 6
변경,202003,1923506,삼형산업,경기도 화성시,경기도 화성시 서동탄로61번길 16
변경,202003,9408312,와우리태권도장,경기도 화성시,"경기도 화성시 효행로 244, B01호  동화리 신일 신일우남클래식타운"
변경,202003,10686899,(주)솔루에타,경기도 화성시,"경기도 화성시 해운로 498-44, 2동 동1층 일부"
변경,202003,14190808,(주)뉴에이스,경기도 화성시,경기도 화성시 정문송산로 256-15
변경,202003,14639451,영진물산,경기도 화성시,"경기도 화성시 꽃내음1길 19-18, 601호 -607호 송산그린시티 상 송산프라자"
변경,202003,14803339,만강정공,경기도 화성시,경기도 화성시 송산서로239번길 45-38
변경,202003,848810,스타벅스동탄광장점,경기도 화성시,"경기도 화성시 동탄지성로 17, 풍성위버폴리스 A동 -1 101-2호  102 103 128"
변경,202003,1297395,큰손식당,경기도 화성시,"경기도 화성시 암소고개로 215, 4동 동1층"
변경,202003,1477723,(주)두손에스티,경기도 화성시,"경기도 화성시 시청로 756, 1동 동2층  200-1호"
변경,202003,1549751,(주)세인시큐리티,경기도 화성시,"경기도 화성시 삼천병마로 576, 2동 동2-2호 호"
변경,202003,2085711,지피아이시스템,경기도 화성시,경기도 화성시 토성로 412
변경,202003,1649820,(주)이다스디자인,서울특별시 강남구,"서울특별시 강남구 도산대로68길 26, 지하층 102호  라움하우스 2"
변경,202003,1684038,(주)지엔씨닷컴,서울특별시 강남구,"서울특별시 강남구 삼성로 550, 지하1층"
변경,202003,1735182,(주)플러스나인,서울특별시 강남구,서울특별시 강남구 논현로146길 39-1
변경,202003,1741038,(주)하얀도화지,서울특별시 강남구,"서울특별시 강남구 영동대로112길 55, 지하층 101호  아이리스빌"
변경,202003,7705810,송옥,서울특별시 강남구,"서울특별시 강남구 강남대로154길 43, 2층"
변경,202003,9968955,(주)유진케이,서울특별시 강남구,"서울특별시 강남구 도산대로 312, 지하1층"
변경,202003,11421248,(주)더페뷸러스,서울특별시 강남구,"서울특별시 강남구 언주로71길 34, 지하1층  2호"
변경,202003,11935386,에어엔터앤코,서울특별시 강남구,"서울특별시 강남구 압구정로 347, 22동 동9층  905호"
변경,202003,13831434,박군푸드,서울특별시 강남구,"서울특별시 강남구 테헤란로 147, 지하1층  9호  성지하이츠 2"
변경,202003,14229800,지올리띠테헤란점,서울특별시 강남구,"서울특별시 강남구 삼성로85길 26, 1층"
변경,202003,1583593,(주)아쿠스모드,서울특별시 강남구,"서울특별시 강남구 언주로170길 16, 지층  2호"
변경,202003,2565211,한빛로지스(주),서울특별시 강남구,"서울특별시 강남구 학동로56길 8, 한양 301호"
변경,202003,6348332,(주)유선무역,서울특별시 강남구,"서울특별시 강남구 도곡로7길 22, 101동 1006호  금호 금호어울림"
변경,202003,11219410,(주)샌드프롬록스,서울특별시 강남구,"서울특별시 강남구 테헤란로 423, 1동 동13층  1301호"
변경,202003,11425094,(주)엠제이아시아,서울특별시 강남구,"서울특별시 강남구 봉은사로 107, 지하3층"
변경,202003,11562035,(주)디클레이스,서울특별시 강남구,"서울특별시 강남구 언주로 842, 지하1층"
변경,202003,14109325,다이아컴,서울특별시 강남구,"서울특별시 강남구 선릉로112길 19, 2층  215호"
변경,202003,14785121,플로레스타FLORESTA,서울특별시 강남구,"서울특별시 강남구 개포로25길 5, 1층"
변경,202003,1613202,(주)엠더블시스템,서울특별시 강남구,"서울특별시 강남구 선릉로91길 18, 지하층 층 동현빌딩"
변경,202003,6582199,(주)키투웨이컨설팅,서울특별시 강남구,"서울특별시 강남구 봉은사로68길 23, 지하1층"
변경,202003,10328806,당크,서울특별시 강남구,"서울특별시 강남구 강남대로62길 22, 황산빌딩  3층  당크디자인하우스"
변경,202003,10707196,(주)압구리푸드,서울특별시 강남구,"서울특별시 강남구 압구정로 162, 지하2층"
변경,202003,10932150,(주)무화잠,서울특별시 강남구,"서울특별시 강남구 강남대로 388, 지상1층  101호  지상 2층 201호"
변경,202003,11879087,티엘인터내셔널,서울특별시 강남구,"서울특별시 강남구 압구정로 401, 55동 동13층  07호"
변경,202003,14248452,(주)메타이앤엠,서울특별시 강남구,"서울특별시 강남구 도산대로38길 40, 지하1층"
변경,202003,14786135,도매결제,서울특별시 강남구,"서울특별시 강남구 남부순환로355길 12, 부강빌딩"
변경,202003,7316,드림메디컬그룹,서울특별시 강남구,서울특별시 강남구 논현로 848
변경,202003,1405126,(유)월드스타,서울특별시 강남구,"서울특별시 강남구 선릉로100길 30, 지하1층  214호"
변경,202003,1493613,(주)리치온파트너스,서울특별시 강남구,"서울특별시 강남구 삼성로 508, LG트윈텔2  1105호"
변경,202003,1579318,(주)아이비즈,서울특별시 강남구,"서울특별시 강남구 개포로 221, 지하1층"
변경,202003,1599464,(주)윈넷,서울특별시 강남구,"서울특별시 강남구 테헤란로113길 13, 지하1층  140호"
변경,202003,1698995,(주)컨트롤앤,서울특별시 강남구,"서울특별시 강남구 학동로2길 19, 지하1층"
변경,202003,2055984,일요저널미디어(주),서울특별시 강남구,"서울특별시 강남구 테헤란로5길 36, 지하층 층  101호"
변경,202003,7456524,홈런볼,서울특별시 강남구,"서울특별시 강남구 언주로 709, 지하1층  송암빌딩"
변경,202003,7976124,(주)체이스아카데미,서울특별시 강남구,"서울특별시 강남구 선릉로 225, 렉슬상가  309동 -1 309-2호  311호"
변경,202003,10509789,(주)쉐프앤,서울특별시 강남구,"서울특별시 강남구 봉은사로68길 21, 지하1층"
변경,202003,11054156,(주)퓨라섹,서울특별시 강남구,"서울특별시 강남구 봉은사로 543, 5호  6층  두에빌딩"
변경,202003,11078696,(주)에스엔제이씨오,서울특별시 강남구,"서울특별시 강남구 논현로 518, 7동 15호"
변경,202003,11351741,(주)루트엔터테인먼트,서울특별시 강남구,"서울특별시 강남구 논현로 562, 지하2층"
변경,202003,11365510,하우투드라이꾸까(주),서울특별시 강남구,"서울특별시 강남구 역삼로14길 12, 지하1층"
변경,202003,13917688,(주)엔알씨,서울특별시 강남구,"서울특별시 강남구 도산대로16길 13-16, 지하1층  B05호"
변경,202003,896731,양형란헤어라인,서울특별시 강남구,서울특별시 강남구 선릉로72길 46
변경,202003,973092,동화지엠(주),서울특별시 강남구,"서울특별시 강남구 개포로 636, 우정빌딩"
변경,202003,1549514,(주)세이브그룹,서울특별시 강남구,"서울특별시 강남구 압구정로10길 30-7, 지하1층"
변경,202003,1649341,(주)이노스퀘어,서울특별시 강남구,"서울특별시 강남구 봉은사로 326, 지하1층"
변경,202003,1731431,(주)포트락게임즈,서울특별시 강남구,"서울특별시 강남구 테헤란로79길 6, 3동 -5층"
변경,202003,1733642,(주)프라임홀딩스인터내셔널,서울특별시 강남구,"서울특별시 강남구 영동대로 602, 6층   37호"
변경,202003,1781391,경한자원개발(주),서울특별시 강남구,"서울특별시 강남구 영동대로118길 12-4, 37동 동2층  2호"
변경,202003,7589132,대도건재,서울특별시 강남구,"서울특별시 강남구 봉은사로74길 28, 근린생활시설"
변경,202003,9969498,(주)일삼공아울렛,서울특별시 강남구,"서울특별시 강남구 봉은사로 223, 지하3층"
변경,202003,10935954,농업회사법인(주)황금마차,서울특별시 강남구,"서울특별시 강남구 삼성로 535, 402호"
변경,202003,11145901,(주)아바나라,서울특별시 강남구,"서울특별시 강남구 광평로46길 26, 지하1층"
변경,202003,11932815,(주)토디아산업개발,서울특별시 강남구,"서울특별시 강남구 테헤란로63길 14, 지하1층"
변경,202003,1670123,(주)제이시스템즈,서울특별시 강남구,"서울특별시 강남구 강남대로 566, 지하1층"
변경,202003,7312403,(주)아이옷사랑,서울특별시 강남구,"서울특별시 강남구 도산대로16길 20, 지하2층"
변경,202003,9081902,자폐증클리닉어린이꿈교육,서울특별시 강남구,"서울특별시 강남구 학동로 106, 3층"
